
# mS = 0.05700
# mZprime = 0.74000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.17256e+13 Energy: 1071.18= (75.9771 + 995.2) Angle: 1144.32= (137.025 + 1007.3) 
0.057 0.74 3.2937 0.000268534 0.000670354 20.2839 0.000311172 0.000899202 0.13422
# mS = 0.05700
# mZprime = 0.72000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.27524e+13 Energy: 1084.34= (89.1352 + 995.2) Angle: 1142.55= (135.255 + 1007.3) 
0.057 0.72 1.03651 0.000267301 0.0007311 20.2041 0.000296483 0.000899167 0.13419
# mS = 0.05700
# mZprime = 0.70000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.38935e+13 Energy: 1076= (80.805 + 995.2) Angle: 1140.23= (132.932 + 1007.3) 
0.057 0.7 6.00897 0.000247172 0.00071296 19.4826 0.000279898 0.000913394 0.13372
# mS = 0.05700
# mZprime = 0.68000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.51646e+13 Energy: 1077.11= (81.9118 + 995.2) Angle: 1142.11= (134.815 + 1007.3) 
0.057 0.68 6.65548 0.000237137 0.000727108 19.933 0.000268534 0.000931534 0.132345
# mS = 0.05700
# mZprime = 0.66000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.6584e+13 Energy: 1072.16= (76.9567 + 995.2) Angle: 1141.07= (133.765 + 1007.3) 
0.057 0.66 4.96547 0.00022182 0.000719364 19.5171 0.000254683 0.000947375 0.13126
# mS = 0.05700
# mZprime = 0.64000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.81732e+13 Energy: 1070.67= (75.467 + 995.2) Angle: 1139.63= (132.325 + 1007.3) 
0.057 0.64 4.7996 0.000208449 0.000724473 19.6698 0.000239883 0.000958453 0.13202
# mS = 0.05700
# mZprime = 0.62000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.99573e+13 Energy: 1090.87= (95.6749 + 995.2) Angle: 1139.77= (132.471 + 1007.3) 
0.057 0.62 -3.02394 0.000210863 0.000828047 19.4249 0.00022856 0.000972684 0.130635
# mS = 0.05700
# mZprime = 0.60000
# eCut = 0.14000
# thCut = 5.00000
